Author,Title,Number,Area_Topic,Denomination,Language,Type,Hierarchy,Category,Definition,Language2
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,22,,afàsia,ca,principal,terme pral.,n f,"Trastorn complex del llenguatge caracteritzat per l'alteraci? de la facultat normal d'expressar les idees mitjançant s?mbols log?stics o de comprendre el seu valor semàntic, malgrat la persistència d'un grau suficient d'intel·ligència i la integritat de les vies motores o sensorials i dels ?rgans de la fonaci? o de l'audici?.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,22,,afasia,es,equivalent,terme pral.,n f,"Trastorn complex del llenguatge caracteritzat per l'alteraci? de la facultat normal d'expressar les idees mitjançant s?mbols log?stics o de comprendre el seu valor semàntic, malgrat la persistència d'un grau suficient d'intel·ligència i la integritat de les vies motores o sensorials i dels ?rgans de la fonaci? o de l'audici?.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,22,,aphasia,en,equivalent,terme pral.,,"Trastorn complex del llenguatge caracteritzat per l'alteraci? de la facultat normal d'expressar les idees mitjançant s?mbols log?stics o de comprendre el seu valor semàntic, malgrat la persistència d'un grau suficient d'intel·ligència i la integritat de les vies motores o sensorials i dels ?rgans de la fonaci? o de l'audici?.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,23,Patologia,,,,,,Alteraci? morbosa d'algun element o funci? de l'organisme humà.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,23,,afecci?,ca,principal,terme pral.,n f,Alteraci? morbosa d'algun element o funci? de l'organisme humà.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,23,,afecci?n,es,equivalent,terme pral.,n f,Alteraci? morbosa d'algun element o funci? de l'organisme humà.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,23,,affection,en,equivalent,terme pral.,,Alteraci? morbosa d'algun element o funci? de l'organisme humà.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,24,Patologia,,,,,,Quadre cl?nic que es manifesta amb dolor a la regi? cervical alta.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,24,,afecci? cervicocefàlica,ca,principal,terme pral.,n f,Quadre cl?nic que es manifesta amb dolor a la regi? cervical alta.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,24,,cervicocefalalgia,es,equivalent,terme pral.,n f,Quadre cl?nic que es manifesta amb dolor a la regi? cervical alta.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,24,,cervicocephalalgia,en,equivalent,terme pral.,,Quadre cl?nic que es manifesta amb dolor a la regi? cervical alta.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,24,,cervicocephalgia,en,equivalent,terme pral.,,Quadre cl?nic que es manifesta amb dolor a la regi? cervical alta.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,25,.Conceptes generals,,,,,,Capacitat natural de la persona d'experimentar i manifestar conductes que expressen els seus sentiments.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,25,,afectivitat,ca,principal,terme pral.,n m,Capacitat natural de la persona d'experimentar i manifestar conductes que expressen els seus sentiments.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,25,,afectividad,es,equivalent,terme pral.,n f,Capacitat natural de la persona d'experimentar i manifestar conductes que expressen els seus sentiments.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,25,,affectivity,en,equivalent,terme pral.,,Capacitat natural de la persona d'experimentar i manifestar conductes que expressen els seus sentiments.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,26,Fisiologia,,,,,,Que porta endins.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,26,,aferent,ca,principal,terme pral.,adj,Que porta endins.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,26,,aferente,es,equivalent,terme pral.,adj,Que porta endins.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,26,,afferent,en,equivalent,terme pral.,,Que porta endins.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,27,Terapèutica i prevenci? > Aparells i instruments,,,,,,Estri metàl·lic per agafar-se que s'utilitza en la teràpia amb politges per a fer exercicis.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,27,,agafador,ca,principal,terme pral.,n m,Estri metàl·lic per agafar-se que s'utilitza en la teràpia amb politges per a fer exercicis.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,27,,agarrador,es,equivalent,terme pral.,n m,Estri metàl·lic per agafar-se que s'utilitza en la teràpia amb politges per a fer exercicis.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,27,,grip,en,equivalent,terme pral.,,Estri metàl·lic per agafar-se que s'utilitza en la teràpia amb politges per a fer exercicis.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,27,,handgrip,en,equivalent,terme pral.,,Estri metàl·lic per agafar-se que s'utilitza en la teràpia amb politges per a fer exercicis.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,28,.Conceptes generals,,,,,,Causa efectiva que té el poder de produir un efecte.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,28,,agent,ca,principal,terme pral.,n m,Causa efectiva que té el poder de produir un efecte.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,28,,agente,es,equivalent,terme pral.,n m,Causa efectiva que té el poder de produir un efecte.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,28,,agent,en,equivalent,terme pral.,,Causa efectiva que té el poder de produir un efecte.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,29,Terapèutica i prevenci? > Fàrmacs i medicaments,,,,,,Compost que associat amb un altre en fa augmentar l'efecte.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,29,,sinergista,ca,principal,terme pral.,n m,Compost que associat amb un altre en fa augmentar l'efecte.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,29,,agent sinèrgic,ca,remissio,sin. compl.,n m,Compost que associat amb un altre en fa augmentar l'efecte.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,29,,sinergista,es,equivalent,terme pral.,n m,Compost que associat amb un altre en fa augmentar l'efecte.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,29,,synergist,en,equivalent,terme pral.,,Compost que associat amb un altre en fa augmentar l'efecte.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,30,Semiologia > S?mptomes,,,,,,Absència o disminuci? del sentit del gust.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,30,,agèusia,ca,principal,terme pral.,n f,Absència o disminuci? del sentit del gust.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,30,,ageusia,es,equivalent,terme pral.,n f,Absència o disminuci? del sentit del gust.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,30,,anestesia gustativa,es,equivalent,terme pral.,n f,Absència o disminuci? del sentit del gust.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,30,,ageusia,en,equivalent,terme pral.,,Absència o disminuci? del sentit del gust.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,30,,ageustia,en,equivalent,terme pral.,,Absència o disminuci? del sentit del gust.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,30,,gustatory anesthesia,en,equivalent,terme pral.,,Absència o disminuci? del sentit del gust.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,31,Semiologia > S?mptomes,,,,,,Pèrdua de la capacitat de reconeixement o identificaci? dels objectes per alteraci? del procés perceptiu sense deficiència sensitiva o sensorial elemental susceptible de justificar-la.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,31,,agn?sia,ca,principal,terme pral.,n f,Pèrdua de la capacitat de reconeixement o identificaci? dels objectes per alteraci? del procés perceptiu sense deficiència sensitiva o sensorial elemental susceptible de justificar-la.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,31,,agnosia,es,equivalent,terme pral.,n f,Pèrdua de la capacitat de reconeixement o identificaci? dels objectes per alteraci? del procés perceptiu sense deficiència sensitiva o sensorial elemental susceptible de justificar-la.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,31,,agnosia,en,equivalent,terme pral.,,Pèrdua de la capacitat de reconeixement o identificaci? dels objectes per alteraci? del procés perceptiu sense deficiència sensitiva o sensorial elemental susceptible de justificar-la.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,32,Semiologia > S?mptomes,,,,,,"Impossibilitat d'expressar les idees i els sentiments per escrit o per signes, produïda per una lesi? del sistema nervi?s central.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,32,Semiologia > Signes,,,,,,"Impossibilitat d'expressar les idees i els sentiments per escrit o per signes, produïda per una lesi? del sistema nervi?s central.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,32,,agrafia,ca,principal,terme pral.,n f,"Impossibilitat d'expressar les idees i els sentiments per escrit o per signes, produïda per una lesi? del sistema nervi?s central.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,32,,agrafia,es,equivalent,terme pral.,n f,"Impossibilitat d'expressar les idees i els sentiments per escrit o per signes, produïda per una lesi? del sistema nervi?s central.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,32,,agraphia,en,equivalent,terme pral.,,"Impossibilitat d'expressar les idees i els sentiments per escrit o per signes, produïda per una lesi? del sistema nervi?s central.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,33,.Conceptes generals,,,,,,Dit del procés que té un curs relativament ràpid i breu.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,33,,agut -uda,ca,principal,terme pral.,adj,Dit del procés que té un curs relativament ràpid i breu.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,33,,agudo -da,es,equivalent,terme pral.,adj,Dit del procés que té un curs relativament ràpid i breu.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,33,,acute,en,equivalent,terme pral.,,Dit del procés que té un curs relativament ràpid i breu.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,34,.Conceptes generals,,,,,,"Que produeix una sensaci? viva, penetrant.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,34,,agut -uda,ca,principal,terme pral.,adj,"Que produeix una sensaci? viva, penetrant.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,34,,agudo -da,es,equivalent,terme pral.,adj,"Que produeix una sensaci? viva, penetrant.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,34,,acute,en,equivalent,terme pral.,,"Que produeix una sensaci? viva, penetrant.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,35,Terapèutica i prevenci? > Fàrmacs i medicaments,,,,,,"L?quid espès, visc?s, constituït per una soluci? de sucre en aigua o sucs de fruita, infusions i decoccions vegetals, eventualment amb aromes, àcids orgànics i altres additius.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,35,,xarop,ca,principal,terme pral.,n m,"L?quid espès, visc?s, constituït per una soluci? de sucre en aigua o sucs de fruita, infusions i decoccions vegetals, eventualment amb aromes, àcids orgànics i altres additius.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,35,,aixarop,ca,remissio,sin. compl.,n m,"L?quid espès, visc?s, constituït per una soluci? de sucre en aigua o sucs de fruita, infusions i decoccions vegetals, eventualment amb aromes, àcids orgànics i altres additius.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,35,,jarabe,es,equivalent,terme pral.,n m,"L?quid espès, visc?s, constituït per una soluci? de sucre en aigua o sucs de fruita, infusions i decoccions vegetals, eventualment amb aromes, àcids orgànics i altres additius.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,35,,sirope,es,equivalent,terme pral.,n m,"L?quid espès, visc?s, constituït per una soluci? de sucre en aigua o sucs de fruita, infusions i decoccions vegetals, eventualment amb aromes, àcids orgànics i altres additius.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,35,,syrup,en,equivalent,terme pral.,,"L?quid espès, visc?s, constituït per una soluci? de sucre en aigua o sucs de fruita, infusions i decoccions vegetals, eventualment amb aromes, àcids orgànics i altres additius.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,36,.Conceptes generals,,,,,,Separar una cosa d'una altra sobre la qual descansa.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,36,,aixecar,ca,principal,terme pral.,v tr,Separar una cosa d'una altra sobre la qual descansa.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,36,,levantar,es,equivalent,terme pral.,v tr,Separar una cosa d'una altra sobre la qual descansa.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,36,,"lift, to",en,equivalent,terme pral.,,Separar una cosa d'una altra sobre la qual descansa.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,37,Semiologia > Signes,,,,,,"Sèrie de contraccions ràpides, regulars i sense pausa.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,37,,aleteig,ca,principal,terme pral.,n m,"Sèrie de contraccions ràpides, regulars i sense pausa.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,37,,aleteo,es,equivalent,terme pral.,n m,"Sèrie de contraccions ràpides, regulars i sense pausa.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,37,,flutter,en,equivalent,terme pral.,,"Sèrie de contraccions ràpides, regulars i sense pausa.",ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,38,Patologia,,,,,,Aparici? en l'aur?cula card?aca de centres formadors d'impulsos que proporcionen uns 300 est?muls per minut.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,38,,aleteig auricular,ca,principal,terme pral.,n m,Aparici? en l'aur?cula card?aca de centres formadors d'impulsos que proporcionen uns 300 est?muls per minut.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,38,,aleteo auricular,es,equivalent,terme pral.,n m,Aparici? en l'aur?cula card?aca de centres formadors d'impulsos que proporcionen uns 300 est?muls per minut.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,38,,atrial flutter,en,equivalent,terme pral.,,Aparici? en l'aur?cula card?aca de centres formadors d'impulsos que proporcionen uns 300 est?muls per minut.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,39,Semiologia > Signes,,,,,,Motilitat anormal del mediast? en els moviments respiratoris.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,39,,aleteig mediast?nic,ca,principal,terme pral.,n m,Motilitat anormal del mediast? en els moviments respiratoris.,ca
"TERMCAT, Centre de Terminologia",Diccionari de fisioteràpia,39,,aleteo mediast?nico,es,equivalent,terme pral.,n m,Motilitat anormal del mediast? en els moviments respiratoris.,ca
